player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Felix Passlack,Bochum,2,2,4,9.5,4.8,4.8,15,2324
Christopher Antwi-Adjei,Bochum,2,2,4,9.5,4.8,4.8,25,2324
Moritz Broschinski,Bochum,2,2,4,9.5,4.8,4.8,26,2324
Yussuf Poulsen,RasenBallsport Leipzig,5,2,7,9.1,6.5,2.6,28,2324
Andras Schafer,Union Berlin,1,2,3,9.1,3.0,6.1,20,2324
Aissa Laidouni,Union Berlin,0,3,3,9.1,0.0,9.1,23,2324
Silas Wamangituka,VfB Stuttgart,5,2,7,9.0,6.4,2.6,27,2324
Exequiel Palacios,Bayer Leverkusen,4,4,8,9.0,4.5,4.5,24,2324
Tomás Cvancara,Borussia M.Gladbach,4,1,5,8.9,7.1,1.8,21,2324
Roland Sallai,Freiburg,3,1,4,8.9,6.7,2.2,27,2324
Julian Weigl,Borussia M.Gladbach,2,3,5,8.9,3.6,5.4,31,2324
Maximilian Wöber,Borussia M.Gladbach,2,3,5,8.9,3.6,5.4,25,2324
Joe Scally,Borussia M.Gladbach,1,4,5,8.9,1.8,7.1,31,2324
Santos Borré,Werder Bremen,4,0,4,8.3,8.3,0.0,19,2324
Jens Stage,Werder Bremen,3,1,4,8.3,6.2,2.1,30,2324
Nikola Dovedan,FC Heidenheim,3,1,4,8.0,6.0,2.0,21,2324
Jan Schöppner,FC Heidenheim,2,2,4,8.0,4.0,4.0,26,2324
Patrik Schick,Bayer Leverkusen,7,0,7,7.9,7.9,0.0,20,2324
Nathan Tella,Bayer Leverkusen,5,2,7,7.9,5.6,2.2,24,2324
Christoph Baumgartner,RasenBallsport Leipzig,5,1,6,7.8,6.5,1.3,32,2324
Ellyes Skhiri,Eintracht Frankfurt,2,2,4,7.8,3.9,3.9,27,2324
Benjamin Henrichs,RasenBallsport Leipzig,1,5,6,7.8,1.3,6.5,33,2324
Sepp van den Berg,Mainz 05,3,0,3,7.7,7.7,0.0,33,2324
Maximilian Mittelstädt,VfB Stuttgart,2,4,6,7.7,2.6,5.1,31,2324
Philipp Mwene,Mainz 05,1,2,3,7.7,2.6,5.1,23,2324
Tom Krauß,Mainz 05,1,2,3,7.7,2.6,5.1,29,2324
Ozan Kabak,Hoffenheim,4,1,5,7.6,6.1,1.5,28,2324
Marius Bülter,Hoffenheim,1,4,5,7.6,1.5,6.1,30,2324
Youssoufa Moukoko,Borussia Dortmund,5,0,5,7.4,7.4,0.0,20,2324
Julian Ryerson,Borussia Dortmund,4,1,5,7.4,5.9,1.5,21,2324
Alphonso Davies,Bayern Munich,2,5,7,7.4,2.1,5.3,29,2324
Joshua Kimmich,Bayern Munich,1,6,7,7.4,1.1,6.4,28,2324
Jamie Bynoe-Gittens,Borussia Dortmund,1,4,5,7.4,1.5,5.9,25,2324
Kevin Paredes,Wolfsburg,3,0,3,7.3,7.3,0.0,28,2324
Yannick Gerhardt,Wolfsburg,2,1,3,7.3,4.9,2.4,25,2324
Maximilian Arnold,Wolfsburg,2,1,3,7.3,4.9,2.4,30,2324
Patrick Osterhage,Bochum,2,1,3,7.1,4.8,2.4,24,2324
Damion Downs,FC Cologne,2,0,2,7.1,7.1,0.0,10,2324
Eric Martel,FC Cologne,1,1,2,7.1,3.6,3.6,30,2324
Anthony Losilla,Bochum,1,2,3,7.1,2.4,4.8,31,2324
Luca Netz,Borussia M.Gladbach,0,4,4,7.1,0.0,7.1,30,2324
Dejan Ljubicic,FC Cologne,0,2,2,7.1,0.0,7.1,26,2324
Robert Andrich,Bayer Leverkusen,4,2,6,6.7,4.5,2.2,28,2324
Christian Günter,Freiburg,1,2,3,6.7,2.2,4.4,15,2324
Noah Weißhaupt,Freiburg,1,2,3,6.7,2.2,4.4,24,2324
Fabian Nürnberger,Darmstadt,1,1,2,6.7,3.3,3.3,21,2324
Mathias Honsak,Darmstadt,1,1,2,6.7,3.3,3.3,23,2324
Fabian Holland,Darmstadt,0,2,2,6.7,0.0,6.7,23,2324
Mohamed Simakan,RasenBallsport Leipzig,2,3,5,6.5,2.6,3.9,32,2324
Xaver Schlager,RasenBallsport Leipzig,0,5,5,6.5,0.0,6.5,29,2324
Kingsley Coman,Bayern Munich,3,3,6,6.4,3.2,3.2,17,2324
Woo-Yeong Jeong,VfB Stuttgart,2,3,5,6.4,2.6,3.8,26,2324
Pascal Stenzel,VfB Stuttgart,0,5,5,6.4,0.0,6.4,23,2324
Milos Veljkovic,Werder Bremen,2,1,3,6.2,4.2,2.1,23,2324
Olivier Deman,Werder Bremen,2,1,3,6.2,4.2,2.1,29,2324
Leonardo Bittencourt,Werder Bremen,1,2,3,6.2,2.1,4.2,29,2324
Senne Lynen,Werder Bremen,0,3,3,6.2,0.0,6.2,32,2324
Danilho Doekhi,Union Berlin,2,0,2,6.1,6.1,0.0,24,2324
Janik Haberer,Union Berlin,1,1,2,6.1,3.0,3.0,21,2324
Christopher Trimmel,Union Berlin,0,2,2,6.1,0.0,6.1,26,2324
Josip Juranovic,Union Berlin,0,2,2,6.1,0.0,6.1,21,2324
Kevin Sessa,FC Heidenheim,3,0,3,6.0,6.0,0.0,30,2324
Sven Michel,Augsburg,2,1,3,6.0,4.0,2.0,22,2324
Karim Adeyemi,Borussia Dortmund,3,1,4,5.9,4.4,1.5,21,2324
Emre Can,Borussia Dortmund,2,2,4,5.9,2.9,2.9,25,2324
Jadon Sancho,Borussia Dortmund,2,2,4,5.9,2.9,2.9,14,2324
Ian Maatsen,Borussia Dortmund,2,2,4,5.9,2.9,2.9,16,2324
Hugo Larsson,Eintracht Frankfurt,2,1,3,5.9,3.9,2.0,29,2324
Philipp Max,Eintracht Frankfurt,1,2,3,5.9,2.0,3.9,23,2324
Tuta,Eintracht Frankfurt,1,2,3,5.9,2.0,3.9,30,2324
Jonathan Tah,Bayer Leverkusen,4,1,5,5.6,4.5,1.1,31,2324
Adam Hlozek,Bayer Leverkusen,2,3,5,5.6,2.2,3.4,23,2324
Ko Itakura,Borussia M.Gladbach,3,0,3,5.4,5.4,0.0,20,2324
Nico Elvedi,Borussia M.Gladbach,2,1,3,5.4,3.6,1.8,30,2324
Joshua Vagnoman,VfB Stuttgart,2,2,4,5.1,2.6,2.6,18,2324
Ludovic Ajorque,Mainz 05,2,0,2,5.1,5.1,0.0,26,2324
Edimilson Fernandes,Mainz 05,0,2,2,5.1,0.0,5.1,21,2324
Atakan Karazor,VfB Stuttgart,0,4,4,5.1,0.0,5.1,33,2324
Patrick Wimmer,Wolfsburg,2,0,2,4.9,4.9,0.0,14,2324
Tiago Tomás,Wolfsburg,1,1,2,4.9,2.4,2.4,26,2324
Jakub Kaminski,Wolfsburg,0,2,2,4.9,0.0,4.9,17,2324
Lukas Daschner,Bochum,1,1,2,4.8,2.4,2.4,20,2324
Matús Bero,Bochum,1,1,2,4.8,2.4,2.4,24,2324
Josip Stanisic,Bayer Leverkusen,3,1,4,4.5,3.4,1.1,20,2324
Mats Hummels,Borussia Dortmund,3,0,3,4.4,4.4,0.0,25,2324
Nico Schlotterbeck,Borussia Dortmund,2,1,3,4.4,2.9,1.5,33,2324
Maximilian Eggestein,Freiburg,1,1,2,4.4,2.2,2.2,33,2324
Nicolas Höfler,Freiburg,1,1,2,4.4,2.2,2.2,28,2324
Felix Nmecha,Borussia Dortmund,1,2,3,4.4,1.5,2.9,20,2324
Matthias Ginter,Freiburg,0,2,2,4.4,0.0,4.4,23,2324
Serge Gnabry,Bayern Munich,3,1,4,4.3,3.2,1.1,10,2324
Eric Maxim Choupo-Moting,Bayern Munich,2,2,4,4.3,2.1,2.1,27,2324
Aleksandar Pavlovic,Bayern Munich,2,2,4,4.3,2.1,2.1,19,2324
Niklas Stark,Werder Bremen,2,0,2,4.2,4.2,0.0,17,2324
Nick Woltemade,Werder Bremen,2,0,2,4.2,4.2,0.0,30,2324
Felix Uduokhai,Augsburg,2,0,2,4.0,4.0,0.0,33,2324
Elvis Rexhbecaj,Augsburg,2,0,2,4.0,4.0,0.0,25,2324
Dion Beljo,Augsburg,2,0,2,4.0,4.0,0.0,26,2324
Patrick Mainka,FC Heidenheim,2,0,2,4.0,4.0,0.0,34,2324
Mads Pedersen,Augsburg,1,1,2,4.0,2.0,2.0,27,2324
Iago,Augsburg,1,1,2,4.0,2.0,2.0,23,2324
Lennard Maloney,FC Heidenheim,1,1,2,4.0,2.0,2.0,29,2324
Adrian Beck,FC Heidenheim,1,1,2,4.0,2.0,2.0,23,2324
Benedikt Gimber,FC Heidenheim,1,1,2,4.0,2.0,2.0,24,2324
Kevin Mbabu,Augsburg,0,2,2,4.0,0.0,4.0,25,2324
Omar Traoré,FC Heidenheim,0,2,2,4.0,0.0,4.0,31,2324
Emil Forsberg,RasenBallsport Leipzig,2,1,3,3.9,2.6,1.3,14,2324
Robin Koch,Eintracht Frankfurt,2,0,2,3.9,3.9,0.0,31,2324
Amadou Haidara,RasenBallsport Leipzig,2,1,3,3.9,2.6,1.3,21,2324
Aurélio Buta,Eintracht Frankfurt,1,1,2,3.9,2.0,2.0,30,2324
William Pacho,Eintracht Frankfurt,0,2,2,3.9,0.0,3.9,33,2324
Waldemar Anton,VfB Stuttgart,0,3,3,3.8,0.0,3.8,33,2324
Jan Thielmann,FC Cologne,1,0,1,3.6,3.6,0.0,22,2324
Max Finkgrafe,FC Cologne,1,0,1,3.6,3.6,0.0,24,2324
Mark Uth,FC Cologne,0,1,1,3.6,0.0,3.6,11,2324
Benno Schmitz,FC Cologne,0,1,1,3.6,0.0,3.6,22,2324
Granit Xhaka,Bayer Leverkusen,3,0,3,3.4,3.4,0.0,33,2324
Piero Hincapié,Bayer Leverkusen,1,2,3,3.4,1.1,2.2,26,2324
Aaron Seydel,Darmstadt,1,0,1,3.3,3.3,0.0,16,2324
Matej Maglica,Darmstadt,1,0,1,3.3,3.3,0.0,26,2324
Sebastian Polter,Darmstadt,0,1,1,3.3,0.0,3.3,9,2324
Bartol Franjic,Darmstadt,0,1,1,3.3,0.0,3.3,20,2324
Raphael Guerreiro,Bayern Munich,3,0,3,3.2,3.2,0.0,20,2324
Konrad Laimer,Bayern Munich,0,3,3,3.2,0.0,3.2,29,2324
Noussair Mazraoui,Bayern Munich,0,3,3,3.2,0.0,3.2,19,2324
John Brooks,Hoffenheim,2,0,2,3.0,3.0,0.0,21,2324
Robin Knoche,Union Berlin,1,0,1,3.0,3.0,0.0,24,2324
Milos Pantovic,Union Berlin,1,0,1,3.0,3.0,0.0,1,2324
Leonardo Bonucci,Union Berlin,1,0,1,3.0,3.0,0.0,7,2324
David Datro Fofana,Union Berlin,1,0,1,3.0,3.0,0.0,12,2324
Mikkel Kaufmann,Union Berlin,1,0,1,3.0,3.0,0.0,18,2324
Chris Bedia,Union Berlin,1,0,1,3.0,3.0,0.0,7,2324
Jérôme Roussillon,Union Berlin,0,1,1,3.0,0.0,3.0,23,2324
Sheraldo Becker,Union Berlin,0,1,1,3.0,0.0,3.0,11,2324
Tom Bischof,Hoffenheim,0,2,2,3.0,0.0,3.0,13,2324
Umut Tohumcu,Hoffenheim,0,2,2,3.0,0.0,3.0,20,2324
Timo Werner,RasenBallsport Leipzig,2,0,2,2.6,2.6,0.0,8,2324
Dominik Kohr,Mainz 05,1,0,1,2.6,2.6,0.0,31,2324
Aymen Barkok,Mainz 05,1,0,1,2.6,2.6,0.0,13,2324
Marco Richter,Mainz 05,1,0,1,2.6,2.6,0.0,20,2324
Andreas Hanche-Olsen,Mainz 05,1,0,1,2.6,2.6,0.0,15,2324
Josuha Guilavogui,Mainz 05,0,1,1,2.6,0.0,2.6,11,2324
Danny da Costa,Mainz 05,0,1,1,2.6,0.0,2.6,19,2324
Anwar El Ghazi,Mainz 05,0,1,1,2.6,0.0,2.6,3,2324
Hiroki Ito,VfB Stuttgart,0,2,2,2.6,0.0,2.6,26,2324
Anthony Rouault,VfB Stuttgart,0,2,2,2.6,0.0,2.6,22,2324
Nicolas Seiwald,RasenBallsport Leipzig,0,2,2,2.6,0.0,2.6,21,2324
Bernardo,Bochum,1,0,1,2.4,2.4,0.0,33,2324
Rogerio,Wolfsburg,1,0,1,2.4,2.4,0.0,13,2324
Lukas Nmecha,Wolfsburg,1,0,1,2.4,2.4,0.0,3,2324
Bote Baku,Wolfsburg,1,0,1,2.4,2.4,0.0,33,2324
Ivan Ordets,Bochum,1,0,1,2.4,2.4,0.0,24,2324
Cristian Gamboa,Bochum,0,1,1,2.4,0.0,2.4,22,2324
Moritz Jenz,Wolfsburg,0,1,1,2.4,0.0,2.4,22,2324
Moritz-Broni Kwarteng,Bochum,0,1,1,2.4,0.0,2.4,11,2324
Philipp Lienhart,Freiburg,1,0,1,2.2,2.2,0.0,15,2324
Maximilian Philipp,Freiburg,1,0,1,2.2,2.2,0.0,17,2324
Lukas Kübler,Freiburg,1,0,1,2.2,2.2,0.0,26,2324
Manuel Gulde,Freiburg,1,0,1,2.2,2.2,0.0,27,2324
Yannik Keitel,Freiburg,1,0,1,2.2,2.2,0.0,15,2324
Kiliann Sildillia,Freiburg,0,1,1,2.2,0.0,2.2,27,2324
Arthur,Bayer Leverkusen,0,2,2,2.2,0.0,2.2,4,2324
Matthijs de Ligt,Bayern Munich,2,0,2,2.1,2.1,0.0,22,2324
Anthony Jung,Werder Bremen,1,0,1,2.1,2.1,0.0,31,2324
Marco Friedl,Werder Bremen,1,0,1,2.1,2.1,0.0,25,2324
Kim Min-Jae,Bayern Munich,1,1,2,2.1,1.1,1.1,25,2324
Skelly Alvero,Werder Bremen,1,0,1,2.1,2.1,0.0,6,2324
Julián Malatini,Werder Bremen,1,0,1,2.1,2.1,0.0,10,2324
Christian Groß,Werder Bremen,0,1,1,2.1,0.0,2.1,20,2324
Jeffrey Gouweleeuw,Augsburg,1,0,1,2.0,2.0,0.0,30,2324
Randal Kolo Muani,Eintracht Frankfurt,1,0,1,2.0,2.0,0.0,2,2324
Maximilian Bauer,Augsburg,1,0,1,2.0,2.0,0.0,14,2324
Hrvoje Smolcic,Eintracht Frankfurt,1,0,1,2.0,2.0,0.0,11,2324
Mert Kömür,Augsburg,1,0,1,2.0,2.0,0.0,4,2324
Nacho Ferri,Eintracht Frankfurt,1,0,1,2.0,2.0,0.0,8,2324
Jens Grahl,Eintracht Frankfurt,0,1,1,2.0,0.0,2.0,2,2324
Sasa Kalajdzic,Eintracht Frankfurt,0,1,1,2.0,0.0,2.0,5,2324
Paxten Aaronson,Eintracht Frankfurt,0,1,1,2.0,0.0,2.0,7,2324
Florian Pick,FC Heidenheim,0,1,1,2.0,0.0,2.0,22,2324
Stefan Schimmer,FC Heidenheim,0,1,1,2.0,0.0,2.0,16,2324
Norman Theuerkauf,FC Heidenheim,0,1,1,2.0,0.0,2.0,25,2324
Patric Pfeiffer,Augsburg,0,1,1,2.0,0.0,2.0,11,2324
Christian Kühlwetter,FC Heidenheim,0,1,1,2.0,0.0,2.0,1,2324
Kouadio Kone,Borussia M.Gladbach,1,0,1,1.8,1.8,0.0,22,2324
Stefan Lainer,Borussia M.Gladbach,0,1,1,1.8,0.0,1.8,15,2324
Jonas Omlin,Borussia M.Gladbach,0,1,1,1.8,0.0,1.8,7,2324
Niklas Süle,Borussia Dortmund,1,0,1,1.5,1.5,0.0,23,2324
Oliver Baumann,Hoffenheim,0,1,1,1.5,0.0,1.5,34,2324
Marius Wolf,Borussia Dortmund,0,1,1,1.5,0.0,1.5,22,2324
Sébastien Haller,Borussia Dortmund,0,1,1,1.5,0.0,1.5,14,2324
David Jurásek,Hoffenheim,0,1,1,1.5,0.0,1.5,13,2324
Kjell-Arik Wätjen,Borussia Dortmund,0,1,1,1.5,0.0,1.5,2,2324
Kevin Kampl,RasenBallsport Leipzig,1,0,1,1.3,1.3,0.0,26,2324
Mahmoud Dahoud,VfB Stuttgart,1,0,1,1.3,1.3,0.0,13,2324
Lukas Klostermann,RasenBallsport Leipzig,1,0,1,1.3,1.3,0.0,25,2324
Dan-Axel Zagadou,VfB Stuttgart,1,0,1,1.3,1.3,0.0,19,2324
Castello Lukeba,RasenBallsport Leipzig,1,0,1,1.3,1.3,0.0,32,2324
Leonidas Stergiou,VfB Stuttgart,1,0,1,1.3,1.3,0.0,15,2324
Dayotchanculle Upamecano,Bayern Munich,1,0,1,1.1,1.1,0.0,25,2324
Odilon Kossounou,Bayer Leverkusen,1,0,1,1.1,1.1,0.0,22,2324
Lovro Zvonarek,Bayern Munich,1,0,1,1.1,1.1,0.0,5,2324
Edmond Tapsoba,Bayer Leverkusen,0,1,1,1.1,0.0,1.1,28,2324
Noah Mbamba-Muanda,Bayer Leverkusen,0,1,1,1.1,0.0,1.1,3,2324
Genki Haraguchi,VfB Stuttgart,0,0,0,0.0,0.0,0.0,2,2324
Stefan Bell,Mainz 05,0,0,0,0.0,0.0,0.0,10,2324
Michael Zetterer,Werder Bremen,0,0,0,0.0,0.0,0.0,27,2324
Dominique Heintz,FC Cologne,0,0,0,0.0,0.0,0.0,12,2324
Simon Zoller,Bochum,0,0,0,0.0,0.0,0.0,1,2324
Koen Casteels,Wolfsburg,0,0,0,0.0,0.0,0.0,25,2324
Christoph Kramer,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,14,2324
Tony Jantschke,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,4,2324
Thorgan Hazard,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2324
Manuel Neuer,Bayern Munich,0,0,0,0.0,0.0,0.0,23,2324
Sebastian Rode,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,8,2324
Sven Ulreich,Bayern Munich,0,0,0,0.0,0.0,0.0,11,2324
Danilo Soares,Bochum,0,0,0,0.0,0.0,0.0,5,2324
Lukas Hradecky,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,33,2324
Makoto Hasebe,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,8,2324
Timothy Chandler,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,6,2324
Marvin Friedrich,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,24,2324
Patrick Herrmann,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,8,2324
Robin Zentner,Mainz 05,0,0,0,0.0,0.0,0.0,30,2324
Eric Dier,Bayern Munich,0,0,0,0.0,0.0,0.0,15,2324
Borja Iglesias,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,7,2324
Alexander Nübel,VfB Stuttgart,0,0,0,0.0,0.0,0.0,30,2324
Kevin Trapp,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,32,2324
Ramy Bensebaini,Borussia Dortmund,0,0,0,0.0,0.0,0.0,17,2324
Bouna Sarr,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2324
Lucas Tousart,Union Berlin,0,0,0,0.0,0.0,0.0,23,2324
Alexander Brunst,Darmstadt,0,0,0,0.0,0.0,0.0,3,2324
Marnon Busch,FC Heidenheim,0,0,0,0.0,0.0,0.0,16,2324
Janis Blaswich,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,21,2324
Nicolai Rapp,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2324
Marvin Schwäbe,FC Cologne,0,0,0,0.0,0.0,0.0,34,2324
