player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Philipp Pentke,Hoffenheim,0,0,0,0.0,0.0,0.0,3,2021
Joshua Mees,Union Berlin,0,0,0,0.0,0.0,0.0,1,2021
Daley Sinkgraven,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,22,2021
Daishawn Redan,Hertha Berlin,0,0,0,0.0,0.0,0.0,7,2021
Nianzou Kouassi,Bayern Munich,0,0,0,0.0,0.0,0.0,6,2021
Ilia Gruev,Werder Bremen,0,0,0,0.0,0.0,0.0,1,2021
Joshua Zirkzee,Bayern Munich,0,0,0,0.0,0.0,0.0,3,2021
Noah Katterbach,FC Cologne,0,0,0,0.0,0.0,0.0,21,2021
Nick Woltemade,Werder Bremen,0,0,0,0.0,0.0,0.0,6,2021
Maximilian Beier,Hoffenheim,0,0,0,0.0,0.0,0.0,3,2021
Timo Becker,Schalke 04,0,0,0,0.0,0.0,0.0,20,2021
Yannik Keitel,Freiburg,0,0,0,0.0,0.0,0.0,12,2021
Marin Pongracic,Wolfsburg,0,0,0,0.0,0.0,0.0,10,2021
Exequiel Palacios,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,9,2021
Omar Marmoush,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2021
Dennis Borkowski,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2021
Anderson-Lenda Lucoqui,Arminia Bielefeld,0,0,0,0.0,0.0,0.0,21,2021
Fabian Kunze,Arminia Bielefeld,0,0,0,0.0,0.0,0.0,26,2021
Joakim Nilsson,Arminia Bielefeld,0,0,0,0.0,0.0,0.0,25,2021
Sebastian Griesbeck,Union Berlin,0,0,0,0.0,0.0,0.0,24,2021
Roberto Massimo,VfB Stuttgart,0,0,0,0.0,0.0,0.0,18,2021
Hamadi Al Ghaddioui,VfB Stuttgart,0,0,0,0.0,0.0,0.0,6,2021
Alkhaly Momo Cissé,VfB Stuttgart,0,0,0,0.0,0.0,0.0,5,2021
Klauss,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2021
Rocco Reitz,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,2,2021
Paul Nebel,Mainz 05,0,0,0,0.0,0.0,0.0,4,2021
Niklas Tauer,Mainz 05,0,0,0,0.0,0.0,0.0,5,2021
Tim Siersleben,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2021
Tolu Arokodare,FC Cologne,0,0,0,0.0,0.0,0.0,10,2021
Dimitris Limnios,FC Cologne,0,0,0,0.0,0.0,0.0,12,2021
Sava-Arangel Cestic,FC Cologne,0,0,0,0.0,0.0,0.0,11,2021
Atakan Karazor,VfB Stuttgart,0,0,0,0.0,0.0,0.0,19,2021
Joscha Wosz,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2021
Omar Alderete,Hertha Berlin,0,0,0,0.0,0.0,0.0,17,2021
Lilian Egloff,VfB Stuttgart,0,0,0,0.0,0.0,0.0,2,2021
Luca Mack,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2021
Emrehan Gedikli,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2021
Brian Behrendt,Arminia Bielefeld,0,0,0,0.0,0.0,0.0,3,2021
Kilian Ludewig,Schalke 04,0,0,0,0.0,0.0,0.0,6,2021
Josep Martínez,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2021
Tim Maciejewski,Union Berlin,0,0,0,0.0,0.0,0.0,1,2021
Marco John,Hoffenheim,0,0,0,0.0,0.0,0.0,14,2021
Lukas Petkov,Augsburg,0,0,0,0.0,0.0,0.0,1,2021
Lennart Grill,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,4,2021
Jan-Luca Schuler,Schalke 04,0,0,0,0.0,0.0,0.0,2,2021
Kerim Çalhanoglu,Schalke 04,0,0,0,0.0,0.0,0.0,4,2021
Merveille Papela,Mainz 05,0,0,0,0.0,0.0,0.0,1,2021
Tim Civeja,Augsburg,0,0,0,0.0,0.0,0.0,3,2021
Sebastian Müller,Arminia Bielefeld,0,0,0,0.0,0.0,0.0,2,2021
Steffen Tigges,Borussia Dortmund,0,0,0,0.0,0.0,0.0,6,2021
Tiago Dantas,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2021
Nishan Burkart,Freiburg,0,0,0,0.0,0.0,0.0,1,2021
Naouirou Ahamada,VfB Stuttgart,0,0,0,0.0,0.0,0.0,6,2021
Elias Bördner,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,1,2021
Jeremie Frimpong,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,10,2021
Mikail Maden,Schalke 04,0,0,0,0.0,0.0,0.0,1,2021
Mehmet Can Aydin,Schalke 04,0,0,0,0.0,0.0,0.0,6,2021
Jonas Michelbrink,Hertha Berlin,0,0,0,0.0,0.0,0.0,2,2021
Vasilis Pavlidis,Schalke 04,0,0,0,0.0,0.0,0.0,1,2021
Christopher Scott,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2021
Josip Stanisic,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2021
Mohamed Sankoh,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2021
Jimmy Adrian Kaparos,Schalke 04,0,0,0,0.0,0.0,0.0,1,2021
Marten Winkler,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2021
Henning Matriciani,Schalke 04,0,0,0,0.0,0.0,0.0,1,2021
Jonas Michel Dirkner,Hertha Berlin,0,0,0,0.0,0.0,0.0,1,2021
