player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Benjamin Henrichs,RasenBallsport Leipzig,3,3,6,8.3,4.2,4.2,22,2122
Dani Olmo,RasenBallsport Leipzig,3,3,6,8.3,4.2,4.2,19,2122
Suat Serdar,Hertha Berlin,3,0,3,8.1,8.1,0.0,30,2122
Jurgen Ekkelenkamp,Hertha Berlin,3,0,3,8.1,8.1,0.0,21,2122
Marvin Plattenhardt,Hertha Berlin,0,3,3,8.1,0.0,8.1,21,2122
Moussa Niakhate,Mainz 05,4,0,4,8.0,8.0,0.0,30,2122
Alexander Hack,Mainz 05,3,1,4,8.0,6.0,2.0,28,2122
Sven Michel,Union Berlin,3,1,4,8.0,6.0,2.0,13,2122
Jean-Paul Boëtius,Mainz 05,2,2,4,8.0,4.0,4.0,33,2122
Kevin Behrens,Union Berlin,2,2,4,8.0,4.0,4.0,24,2122
Jürgen Locadia,Bochum,2,1,3,7.9,5.3,2.6,11,2122
Sebastian Andersson,FC Cologne,3,1,4,7.7,5.8,1.9,26,2122
Dejan Ljubicic,FC Cologne,3,1,4,7.7,5.8,1.9,30,2122
Reece Oxford,Augsburg,2,1,3,7.7,5.1,2.6,30,2122
Alfred Finnbogason,Augsburg,2,1,3,7.7,5.1,2.6,10,2122
Mads Pedersen,Augsburg,2,1,3,7.7,5.1,2.6,29,2122
Andi Zeqiri,Augsburg,2,1,3,7.7,5.1,2.6,22,2122
Lucas Alario,Bayer Leverkusen,6,0,6,7.5,7.5,0.0,27,2122
Robert Andrich,Bayer Leverkusen,4,2,6,7.5,5.0,2.5,26,2122
Jacob Laursen,Arminia Bielefeld,2,0,2,7.4,7.4,0.0,24,2122
Joakim Nilsson,Arminia Bielefeld,2,0,2,7.4,7.4,0.0,31,2122
Bryan Lasme,Arminia Bielefeld,2,0,2,7.4,7.4,0.0,23,2122
Gonzalo Castro,Arminia Bielefeld,1,1,2,7.4,3.7,3.7,12,2122
Patrick Herrmann,Borussia M.Gladbach,0,4,4,7.4,0.0,7.4,23,2122
Luca Netz,Borussia M.Gladbach,0,4,4,7.4,0.0,7.4,24,2122
Waldemar Anton,VfB Stuttgart,2,1,3,7.3,4.9,2.4,29,2122
Philipp Förster,VfB Stuttgart,2,1,3,7.3,4.9,2.4,20,2122
Dayotchanculle Upamecano,Bayern Munich,1,6,7,7.2,1.0,6.2,28,2122
Emre Can,Borussia Dortmund,5,1,6,7.1,5.9,1.2,24,2122
Raphael Guerreiro,Borussia Dortmund,4,2,6,7.1,4.7,2.4,23,2122
Jeremy Dudziak,Greuther Fuerth,2,0,2,7.1,7.1,0.0,22,2122
Håvard Nielsen,Greuther Fuerth,2,0,2,7.1,7.1,0.0,26,2122
Thomas Meunier,Borussia Dortmund,2,4,6,7.1,2.4,4.7,17,2122
Cedric Itten,Greuther Fuerth,2,0,2,7.1,7.1,0.0,12,2122
Jacob Bruun Larsen,Hoffenheim,4,0,4,6.9,6.9,0.0,25,2122
Sebastian Rudy,Hoffenheim,3,1,4,6.9,5.2,1.7,21,2122
Dennis Geiger,Hoffenheim,2,2,4,6.9,3.4,3.4,20,2122
Gonçalo Paciência,Eintracht Frankfurt,3,0,3,6.7,6.7,0.0,18,2122
Eric Maxim Choupo-Moting,Bayern Munich,4,2,6,6.2,4.1,2.1,20,2122
Paulinho,Bayer Leverkusen,4,1,5,6.2,5.0,1.2,24,2122
Karim Bellarabi,Bayer Leverkusen,3,2,5,6.2,3.8,2.5,16,2122
Leon Goretzka,Bayern Munich,3,3,6,6.2,3.1,3.1,19,2122
Amine Adli,Bayer Leverkusen,3,2,5,6.2,3.8,2.5,25,2122
Charles Aránguiz,Bayer Leverkusen,1,4,5,6.2,1.2,5.0,26,2122
Kerem Demirbay,Bayer Leverkusen,1,4,5,6.2,1.2,5.0,29,2122
Andreas Voglsammer,Union Berlin,2,1,3,6.0,4.0,2.0,32,2122
Timo Baumgartl,Union Berlin,1,2,3,6.0,2.0,4.0,25,2122
Leandro Barreiro Martins,Mainz 05,1,2,3,6.0,2.0,4.0,31,2122
Dominik Kohr,Mainz 05,0,3,3,6.0,0.0,6.0,22,2122
Thorgan Hazard,Borussia Dortmund,4,1,5,5.9,4.7,1.2,23,2122
Mahmoud Dahoud,Borussia Dortmund,2,3,5,5.9,2.4,3.5,22,2122
Kingsley Schindler,FC Cologne,1,2,3,5.8,1.9,3.8,18,2122
Louis Schaub,FC Cologne,1,2,3,5.8,1.9,3.8,28,2122
Marcus Thuram,Borussia M.Gladbach,3,0,3,5.6,5.6,0.0,21,2122
Amadou Haidara,RasenBallsport Leipzig,3,1,4,5.6,4.2,1.4,20,2122
Denis Zakaria,Borussia M.Gladbach,2,1,3,5.6,3.7,1.9,16,2122
Josko Gvardiol,RasenBallsport Leipzig,2,2,4,5.6,2.8,2.8,29,2122
Nordi Mukiele,RasenBallsport Leipzig,1,3,4,5.6,1.4,4.2,28,2122
Stefan Lainer,Borussia M.Gladbach,1,2,3,5.6,1.9,3.7,21,2122
Joe Scally,Borussia M.Gladbach,1,2,3,5.6,1.9,3.7,30,2122
Lucas Tousart,Hertha Berlin,2,0,2,5.4,5.4,0.0,30,2122
Myziane Maolida,Hertha Berlin,1,1,2,5.4,2.7,2.7,14,2122
Danny Blum,Bochum,2,0,2,5.3,5.3,0.0,13,2122
Anthony Losilla,Bochum,2,0,2,5.3,5.3,0.0,33,2122
Christopher Antwi-Adjei,Bochum,1,1,2,5.3,2.6,2.6,25,2122
Janik Haberer,Freiburg,3,0,3,5.2,5.2,0.0,26,2122
Angelo Stiller,Hoffenheim,2,1,3,5.2,3.4,1.7,26,2122
Pavel Kaderábek,Hoffenheim,1,2,3,5.2,1.7,3.4,19,2122
Maximilian Eggestein,Freiburg,1,2,3,5.2,1.7,3.4,31,2122
Jeffrey Gouweleeuw,Augsburg,2,0,2,5.1,5.1,0.0,29,2122
Jonathan Tah,Bayer Leverkusen,2,2,4,5.0,2.5,2.5,33,2122
Exequiel Palacios,Bayer Leverkusen,2,2,4,5.0,2.5,2.5,23,2122
Mitchel Bakker,Bayer Leverkusen,0,4,4,5.0,0.0,5.0,25,2122
Roberto Massimo,VfB Stuttgart,2,0,2,4.9,4.9,0.0,19,2122
Hiroki Ito,VfB Stuttgart,1,1,2,4.9,2.4,2.4,29,2122
Marius Wolf,Borussia Dortmund,3,1,4,4.7,3.5,1.2,27,2122
Aster Vranckx,Wolfsburg,2,0,2,4.7,4.7,0.0,24,2122
Ajdin Hrustic,Eintracht Frankfurt,2,0,2,4.4,4.4,0.0,23,2122
Willi Orban,RasenBallsport Leipzig,2,1,3,4.2,2.8,1.4,30,2122
Stefan Bell,Mainz 05,2,0,2,4.0,4.0,0.0,33,2122
Christopher Trimmel,Union Berlin,2,0,2,4.0,4.0,0.0,25,2122
Julian Ryerson,Union Berlin,2,0,2,4.0,4.0,0.0,28,2122
Aarón Martín,Mainz 05,1,1,2,4.0,2.0,2.0,28,2122
Kevin Stöger,Mainz 05,1,1,2,4.0,2.0,2.0,23,2122
Andras Schafer,Union Berlin,1,1,2,4.0,2.0,2.0,8,2122
Ondrej Duda,FC Cologne,2,0,2,3.8,3.8,0.0,31,2122
Salih Özcan,FC Cologne,2,0,2,3.8,3.8,0.0,31,2122
Tim Lemperle,FC Cologne,2,0,2,3.8,3.8,0.0,13,2122
Piero Hincapié,Bayer Leverkusen,1,2,3,3.8,1.2,2.5,27,2122
Kouadio Kone,Borussia M.Gladbach,2,0,2,3.7,3.7,0.0,27,2122
Alessandro Schöpf,Arminia Bielefeld,1,0,1,3.7,3.7,0.0,31,2122
Manuel Prietl,Arminia Bielefeld,0,1,1,3.7,0.0,3.7,26,2122
Cédric Brunner,Arminia Bielefeld,0,1,1,3.7,0.0,3.7,27,2122
Jetro Willems,Greuther Fuerth,1,0,1,3.6,3.6,0.0,24,2122
Marco Meyerhöfer,Greuther Fuerth,1,0,1,3.6,3.6,0.0,26,2122
Gian-Luca Itter,Greuther Fuerth,0,1,1,3.6,0.0,3.6,24,2122
Tobias Raschl,Greuther Fuerth,0,1,1,3.6,0.0,3.6,10,2122
Dickson Abiama,Greuther Fuerth,0,1,1,3.6,0.0,3.6,24,2122
Steffen Tigges,Borussia Dortmund,3,0,3,3.5,3.5,0.0,9,2122
Giovanni Reyna,Borussia Dortmund,2,1,3,3.5,2.4,1.2,10,2122
Mats Hummels,Borussia Dortmund,1,2,3,3.5,1.2,2.4,23,2122
Lukas Kübler,Freiburg,2,0,2,3.4,3.4,0.0,29,2122
Stefan Posch,Hoffenheim,2,0,2,3.4,3.4,0.0,28,2122
Diadie Samassékou,Hoffenheim,2,0,2,3.4,3.4,0.0,24,2122
Kevin Vogt,Hoffenheim,0,2,2,3.4,0.0,3.4,30,2122
Corentin Tolisso,Bayern Munich,2,1,3,3.1,2.1,1.0,15,2122
Niklas Süle,Bayern Munich,1,2,3,3.1,1.0,2.1,28,2122
Alphonso Davies,Bayern Munich,0,3,3,3.1,0.0,3.1,22,2122
Brian Brobbey,RasenBallsport Leipzig,0,2,2,2.8,0.0,2.8,9,2122
Niklas Stark,Hertha Berlin,1,0,1,2.7,2.7,0.0,26,2122
Krzysztof Piatek,Hertha Berlin,1,0,1,2.7,2.7,0.0,9,2122
Linus Gechter,Hertha Berlin,1,0,1,2.7,2.7,0.0,13,2122
Jordan Torunarigha,Hertha Berlin,0,1,1,2.7,0.0,2.7,7,2122
Santiago Ascacibar,Hertha Berlin,0,1,1,2.7,0.0,2.7,28,2122
Matheus Cunha,Hertha Berlin,0,1,1,2.7,0.0,2.7,1,2122
Márton Dárdai,Hertha Berlin,0,1,1,2.7,0.0,2.7,12,2122
Cristian Gamboa,Bochum,1,0,1,2.6,2.6,0.0,23,2122
Noah Joel Sarenren Bazee,Augsburg,1,0,1,2.6,2.6,0.0,14,2122
Niklas Dorsch,Augsburg,1,0,1,2.6,2.6,0.0,30,2122
Maxim Leitsch,Bochum,1,0,1,2.6,2.6,0.0,19,2122
Soma Novothny,Bochum,1,0,1,2.6,2.6,0.0,6,2122
Danilo Soares,Bochum,0,1,1,2.6,0.0,2.6,30,2122
Konstantinos Stafylidis,Bochum,0,1,1,2.6,0.0,2.6,24,2122
Fredrik Jensen,Augsburg,0,1,1,2.6,0.0,2.6,12,2122
Manuel Riemann,Bochum,0,1,1,2.6,0.0,2.6,31,2122
Patrick Osterhage,Bochum,0,1,1,2.6,0.0,2.6,13,2122
Sardar Azmoun,Bayer Leverkusen,1,1,2,2.5,1.2,1.2,9,2122
Axel Witsel,Borussia Dortmund,2,0,2,2.4,2.4,0.0,29,2122
Youssoufa Moukoko,Borussia Dortmund,2,0,2,2.4,2.4,0.0,16,2122
Philipp Klement,VfB Stuttgart,1,0,1,2.4,2.4,0.0,6,2122
Wahidullah Faghir,VfB Stuttgart,1,0,1,2.4,2.4,0.0,6,2122
Daniel Didavi,VfB Stuttgart,0,1,1,2.4,0.0,2.4,10,2122
Nico Schulz,Borussia Dortmund,0,2,2,2.4,0.0,2.4,16,2122
Enzo Millot,VfB Stuttgart,0,1,1,2.4,0.0,2.4,6,2122
Mateo Klimowicz,VfB Stuttgart,0,1,1,2.4,0.0,2.4,15,2122
Tanguy Coulibaly,VfB Stuttgart,0,1,1,2.4,0.0,2.4,21,2122
Atakan Karazor,VfB Stuttgart,0,1,1,2.4,0.0,2.4,24,2122
John Brooks,Wolfsburg,1,0,1,2.3,2.3,0.0,31,2122
Gian-Luca Waldschmidt,Wolfsburg,1,0,1,2.3,2.3,0.0,14,2122
Jérôme Roussillon,Wolfsburg,1,0,1,2.3,2.3,0.0,26,2122
Sebastiaan Bornauw,Wolfsburg,1,0,1,2.3,2.3,0.0,27,2122
Josip Brekalo,Wolfsburg,0,1,1,2.3,0.0,2.3,1,2122
Renato Steffen,Wolfsburg,0,1,1,2.3,0.0,2.3,20,2122
Xaver Schlager,Wolfsburg,0,1,1,2.3,0.0,2.3,14,2122
Paulo Otávio,Wolfsburg,0,1,1,2.3,0.0,2.3,7,2122
Micky van de Ven,Wolfsburg,0,1,1,2.3,0.0,2.3,5,2122
Sebastian Rode,Eintracht Frankfurt,1,0,1,2.2,2.2,0.0,17,2122
Martin Hinteregger,Eintracht Frankfurt,1,0,1,2.2,2.2,0.0,27,2122
Sam Lammers,Eintracht Frankfurt,1,0,1,2.2,2.2,0.0,15,2122
Kristijan Jakic,Eintracht Frankfurt,1,0,1,2.2,2.2,0.0,26,2122
Erik Durm,Eintracht Frankfurt,0,1,1,2.2,0.0,2.2,7,2122
Christopher Lenz,Eintracht Frankfurt,0,1,1,2.2,0.0,2.2,15,2122
Ragnar Ache,Eintracht Frankfurt,0,1,1,2.2,0.0,2.2,13,2122
Nianzou Kouassi,Bayern Munich,1,1,2,2.1,1.0,1.0,17,2122
Ádám Szalai,Mainz 05,1,0,1,2.0,2.0,0.0,12,2122
Jeremiah St. Juste,Mainz 05,1,0,1,2.0,2.0,0.0,8,2122
Anderson-Lenda Lucoqui,Mainz 05,1,0,1,2.0,2.0,0.0,13,2122
Delano Burgzorg,Mainz 05,1,0,1,2.0,2.0,0.0,3,2122
Bastian Oczipka,Union Berlin,0,1,1,2.0,0.0,2.0,18,2122
Rani Khedira,Union Berlin,0,1,1,2.0,0.0,2.0,32,2122
Paul Nebel,Mainz 05,0,1,1,2.0,0.0,2.0,10,2122
Nico Elvedi,Borussia M.Gladbach,1,0,1,1.9,1.9,0.0,28,2122
Matthias Ginter,Borussia M.Gladbach,1,0,1,1.9,1.9,0.0,28,2122
Timo Hübers,FC Cologne,1,0,1,1.9,1.9,0.0,20,2122
Yann Sommer,Borussia M.Gladbach,0,1,1,1.9,0.0,1.9,33,2122
Kingsley Ehizibue,FC Cologne,0,1,1,1.9,0.0,1.9,16,2122
Rafael Czichos,FC Cologne,0,1,1,1.9,0.0,1.9,17,2122
Tomás Ostrák,FC Cologne,0,1,1,1.9,0.0,1.9,5,2122
Benjamin Hübner,Hoffenheim,1,0,1,1.7,1.7,0.0,5,2122
Sargis Adamyan,Hoffenheim,1,0,1,1.7,1.7,0.0,13,2122
Jonathan Schmid,Freiburg,0,1,1,1.7,0.0,1.7,13,2122
Robert Skov,Hoffenheim,0,1,1,1.7,0.0,1.7,12,2122
Marcel Halstenberg,RasenBallsport Leipzig,1,0,1,1.4,1.4,0.0,8,2122
Mohamed Simakan,RasenBallsport Leipzig,1,0,1,1.4,1.4,0.0,28,2122
Hugo Novoa Ramos,RasenBallsport Leipzig,1,0,1,1.4,1.4,0.0,8,2122
Kevin Kampl,RasenBallsport Leipzig,0,1,1,1.4,0.0,1.4,27,2122
Lukas Klostermann,RasenBallsport Leipzig,0,1,1,1.4,0.0,1.4,23,2122
Tyler Adams,RasenBallsport Leipzig,0,1,1,1.4,0.0,1.4,24,2122
Nadiem Amiri,Bayer Leverkusen,1,0,1,1.2,1.2,0.0,13,2122
Felix Passlack,Borussia Dortmund,1,0,1,1.2,1.2,0.0,10,2122
Manuel Akanji,Borussia Dortmund,1,0,1,1.2,1.2,0.0,26,2122
Edmond Tapsoba,Bayer Leverkusen,1,0,1,1.2,1.2,0.0,22,2122
Tom Rothe,Borussia Dortmund,1,0,1,1.2,1.2,0.0,2,2122
Odilon Kossounou,Bayer Leverkusen,0,1,1,1.2,0.0,1.2,27,2122
Josip Stanisic,Bayern Munich,1,0,1,1.0,1.0,0.0,13,2122
Lucas Hernández,Bayern Munich,0,1,1,1.0,0.0,1.0,25,2122
Benjamin Pavard,Bayern Munich,0,1,1,1.0,0.0,1.0,25,2122
Daniel Brosinski,Mainz 05,0,0,0,0.0,0.0,0.0,11,2122
Julian Baumgartlinger,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,6,2122
Carlos Gruezo,Augsburg,0,0,0,0.0,0.0,0.0,17,2122
Benjamin Uphoff,Freiburg,0,0,0,0.0,0.0,0.0,2,2122
Oliver Baumann,Hoffenheim,0,0,0,0.0,0.0,0.0,33,2122
Tobias Strobl,Augsburg,0,0,0,0.0,0.0,0.0,5,2122
Ermin Bicakcic,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2122
Philipp Tschauner,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2122
Florian Grillitsch,Hoffenheim,0,0,0,0.0,0.0,0.0,18,2122
Levin Öztunali,Union Berlin,0,0,0,0.0,0.0,0.0,18,2122
Anthony Ujah,Union Berlin,0,0,0,0.0,0.0,0.0,3,2122
Timo Horn,FC Cologne,0,0,0,0.0,0.0,0.0,13,2122
Josuha Guilavogui,Wolfsburg,0,0,0,0.0,0.0,0.0,15,2122
Koen Casteels,Wolfsburg,0,0,0,0.0,0.0,0.0,28,2122
Robin Knoche,Union Berlin,0,0,0,0.0,0.0,0.0,33,2122
Gideon Jung,Greuther Fuerth,0,0,0,0.0,0.0,0.0,5,2122
Christoph Kramer,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,18,2122
Admir Mehmedi,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2122
Tony Jantschke,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,3,2122
Håvard Nordtveit,Hoffenheim,0,0,0,0.0,0.0,0.0,11,2122
Tobias Sippel,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,1,2122
Manuel Neuer,Bayern Munich,0,0,0,0.0,0.0,0.0,28,2122
Sven Ulreich,Bayern Munich,0,0,0,0.0,0.0,0.0,6,2122
Max Christiansen,Greuther Fuerth,0,0,0,0.0,0.0,0.0,27,2122
Danny da Costa,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,11,2122
Jens Grahl,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,1,2122
Marwin Hitz,Borussia Dortmund,0,0,0,0.0,0.0,0.0,5,2122
Lukas Hradecky,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,32,2122
Makoto Hasebe,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,18,2122
Mijat Gacinovic,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2122
Roman Bürki,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2122
Pascal Stenzel,VfB Stuttgart,0,0,0,0.0,0.0,0.0,16,2122
