Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2526,Le Havre,1,2025-08-16,Monaco,A,L,3,1,0,0.0,0.0,0.0
2526,Le Havre,2,2025-08-24,Lens,H,L,1,2,0,0.0,0.0,0.0
2526,Le Havre,3,2025-08-31,Nice,H,W,3,1,3,0.0,3.0,3.0
2526,Le Havre,4,2025-09-14,Strasbourg,A,L,1,0,0,3.0,-3.0,0.0
2526,Le Havre,5,2025-10-05,Rennes,H,D,2,2,1,0.0,1.0,1.0
2526,Le Havre,6,2025-10-18,Marseille,A,L,6,2,0,0.0,0.0,1.0
2526,Le Havre,7,2025-10-26,Auxerre,A,W,0,1,3,3.0,0.0,1.0
2526,Le Havre,8,2025-10-29,Brest,H,W,1,0,3,0.0,3.0,4.0
2526,Le Havre,9,2025-11-02,Toulouse,A,D,0,0,1,0.0,1.0,5.0
2526,Le Havre,10,2025-11-08,Nantes,H,D,1,1,1,3.0,-2.0,3.0
2526,Le Havre,11,2025-11-22,Paris SG,A,L,3,0,0,0.0,0.0,3.0
2526,Le Havre,12,2025-11-30,Lille,H,L,0,1,0,0.0,0.0,3.0
2526,Lens,1,2025-08-16,Lyon,H,L,0,1,0,1.0,-1.0,-1.0
2526,Lens,2,2025-08-24,Le Havre,A,W,1,2,3,3.0,0.0,-1.0
2526,Lens,3,2025-08-29,Brest,H,W,3,1,3,3.0,0.0,-1.0
2526,Lens,4,2025-09-14,Paris SG,A,L,2,0,0,0.0,0.0,-1.0
2526,Lens,5,2025-09-20,Lille,H,W,3,0,3,0.0,3.0,2.0
2526,Lens,6,2025-09-28,Rennes,A,D,0,0,1,1.0,0.0,2.0
2526,Lens,7,2025-10-04,Auxerre,A,W,1,2,3,1.0,2.0,4.0
2526,Lens,8,2025-10-25,Marseille,H,W,2,1,3,0.0,3.0,7.0
2526,Lens,9,2025-11-08,Monaco,A,W,1,4,3,1.0,2.0,9.0
2526,Lens,10,2025-11-22,Strasbourg,H,W,1,0,3,0.0,3.0,12.0
2526,Lens,11,2025-11-30,Angers,A,W,1,2,3,3.0,0.0,12.0
2526,Lille,1,2025-08-17,Brest,A,D,3,3,1,0.0,1.0,1.0
2526,Lille,2,2025-08-24,Monaco,H,W,1,0,3,3.0,0.0,1.0
2526,Lille,3,2025-09-14,Toulouse,H,W,2,1,3,3.0,0.0,1.0
2526,Lille,4,2025-09-20,Lens,A,L,3,0,0,3.0,-3.0,-2.0
2526,Lille,5,2025-09-28,Lyon,H,L,0,1,0,1.0,-1.0,-3.0
2526,Lille,6,2025-10-05,Paris SG,H,D,1,1,1,0.0,1.0,-2.0
2526,Lille,7,2025-10-19,Nantes,A,W,0,2,3,0.0,3.0,1.0
2526,Lille,8,2025-10-29,Nice,A,L,2,0,0,1.0,-1.0,0.0
2526,Lille,9,2025-11-02,Angers,H,W,1,0,3,3.0,0.0,0.0
2526,Lille,10,2025-11-09,Strasbourg,A,L,2,0,0,0.0,0.0,0.0
2526,Lille,11,2025-11-30,Le Havre,A,W,0,1,3,3.0,0.0,0.0
2526,Lyon,1,2025-08-16,Lens,A,W,0,1,3,1.0,2.0,2.0
2526,Lyon,2,2025-08-31,Marseille,H,W,1,0,3,0.0,3.0,5.0
2526,Lyon,3,2025-09-14,Rennes,A,L,3,1,0,0.0,0.0,5.0
2526,Lyon,4,2025-09-19,Angers,H,W,1,0,3,3.0,0.0,5.0
2526,Lyon,5,2025-09-28,Lille,A,W,0,1,3,1.0,2.0,7.0
2526,Lyon,6,2025-10-05,Toulouse,H,L,1,2,0,1.0,-1.0,6.0
2526,Lyon,7,2025-10-18,Nice,A,L,3,2,0,3.0,-3.0,3.0
